product_id,product_name,main_category,sub_category,price(OMR),about_product,img_link
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics,SmartWatches,29.358,"Screen Size: The 1.69 inch HD full touch display with 500 nits of brightness will bring every detail to life!|Resolution: Get sharper color resolution that brightens your virtual world exponentially.|Slim Design: The ultra slim and lightweight design of the watch is ideal to keep you surfing your wave all day!|Sports Modes: Track your daily activity: calories burnt & steps taken. Choose from multiple sports modes which include Walking, Running, Cycling, Climbing, Yoga, Basketball, Football & many more|Google Fit & Apple Health: The watch supports Google and Apple Fit to seamlessly monitor your health.|IP Rating: Sweat freely while you work out with IP68 dust, sweat and splash resistance.|Watch Faces- Customize your style with 140+ based watch faces.",https://m.media-amazon.com/images/I/41rxRY5TDSL._SX300_SY300_QL70_ML2_.jpg
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant â€“ Black,Computers,"Keyboards,Mice",7.556,"DEVICE TYPE: Keyboard|CONNECTIVITY TECHNOLOGY: Wired|INTERFACE: USB|HOT KEYS FUNCTION: Volume, Mute, Play/Pause, Backward, Forward|KEYS STYLE: Chiclet",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4178Hx01kZL._SY300_SX300_QL70_FMwebp_.jpg
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",Electronics,Smartphones,67.196,"Processor: Octa-core MediaTek Helio G96 gaming processor clocked at 2.05GHz for excellent gaming performance along with a powerful Mali-G57 MC2 GPU.|Display: 6.6 inch FHD+ (2412x1080) display comes with an ultra-smooth 120Hz high refresh rate display and a 90.8% Screen-to-body ratio|50MP + 2MP + 2MP AI triple rear camera setup with 50MP Mode, Ultra Steady Video, Night Mode, Panoramic view| Crystal clear 16MP Selfie Camera|5000mAh Massive Battery with 33W Dart charging support. The 33W Dart charger is included in the box with a USB Type-C cable.|4 GB RAM LPDDR4X Fast memory | 64 GB ROM UFS 2.1",https://m.media-amazon.com/images/I/51UzDSGpNWL._SX300_SY300_QL70_ML2_.jpg
B0BGSV43WY,"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",Electronics,SmartWatches,33.596,"1.78"" AMOLED display: See your world in utmost clarity on the 1.78â€™â€™ AMOLED display with 368*448 pixel resolution.|Always on Display: Take your pick from a plethora of Always On Display watch faces and see your day unfold.|Functional crown: Navigate your way through a series of features with ease, thanks to the fully functional digital crown.|Tru Sync: Get the best-in-class calling experience with the Tru Sync feature that ensures a stable and fast connection every single time.|Noise Buzz: Stay connected with the world throughout the day via the Noise Buzz feature that gives you access to a dial pad, call logs and the option to save up to 10 contacts.|Gesture control: Cover the screen with your palm to turn it off and double-tap it to turn it back on.|7-day battery with Instacharge: Use your watch for 7 days straight and juice it for another 24 hours in just 10 minutes of charge.",https://m.media-amazon.com/images/I/4123OnLZCFL._SX300_SY300_QL70_ML2_.jpg
B09MJ77786,MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),Electronics,Televisions,209.996,"Note : The brands, Mi and Xiaomi, are part of the same multinational conglomerate|Resolution : 4K Ultra HD (3840 x 2160) Resolution | Refresh Rate : 60 Hertz|Connectivity: Dual Band Wi-Fi | 3 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | eARC | Bluetooth 5.0 | Optical | Ethernet|Sound: 30 Watts Output | Dolby Atmos | DTS-HD|Smart TV Features : Android TV 10 | PatchWall 4 with IMDb integration | Kids Mode with Parental Lock | 300+ Free Live Channels | Universal search | Language Universe (16+ Languages) | India's Top 10 | Miracast | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Play Store | Quad core A55 CPU processor | Chromecast built-in | Ok Google | Far-field Mics | Auto Low Latency Mode | 2GB RAM + 16GB Storage|Display: 4K HDR | Metal Bezel-less Design | Dolby Vision | HDR10+ | HLG | Reality Flow MEMC | Vivid Picture Engine 2 | DCI-P3 94% Colour Gamut|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase",https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/51Y4ApH7emL._SX300_SY300_QL70_FMwebp_.jpg
B08JW1GVS7,"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",Electronics,MobileAccessories,16.796,"Proudly Made In India|It will charge a 3000mAh phone battery up to 4.7 times & It will charge a 4000mAh phone battery up to 3.5 times|Input - Micro & Type-C Port. Charges in 5 hours (Powered by 22.5W Adapter) and 10-12 hours (Powered by 2 Amp 5V Adapter)|Compact body along with smooth touch finish gives the Power Bank its premium look, weighs only 339 grams|For 22.5W Super Fast Charging the gadget and the cable needs to support 22.5W QC or PD.",https://m.media-amazon.com/images/I/312X0wyfvmL._SX300_SY300_QL70_ML2_.jpg
B09GFPN6TP,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,Smartphones,39.896,"Processor: MediaTek Helio G25 Octa-core; Up to 2.0GHz clock speed|Camera: 13 MP Rear camera with AI portrait| 5 MP front camera|Display: 16.58 centimeters (6.53-inch) HD+ display with 720x1600 pixels and 20:9 aspect ratio|Battery: 5000 mAH large battery with 10W wired charger in-box|Memory, Storage & SIM: 3GB RAM | 32GB storage | Dual SIM (nano+nano) + Dedicated SD card slot|Form factor:Bar,Operating system:MIUI 12",https://m.media-amazon.com/images/I/41i7LM0pGwL._SX300_SY300_QL70_ML2_.jpg
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home,SmallKitchenAppliances,100.796,"Cold press process for maximum juice extraction and nutrients retention;Easy to assemble, operate, and clean|Large 74mm Feeding Tube I Can process whole fruits like orange & apple;Screw Shaped Pulverizing auger to squeeze last drop of juice|100% BPA free Plastic;Dense juice with practically no air bubbles|Can be used to extract juices, prepare smoothies and sorbet;1 year warranty on Electrical parts and 5 years on motor; Blade Material Type: Stainless Steel|Suitable for gifting on Diwali and other special occasions.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41e5RU3gPHL._SX300_SY300_QL70_FMwebp_.jpg
B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics,SmartWatches,29.358,"Screen Size: The 1.69 inch HD full touch display with 500 nits of brightness will bring every detail to life!|Resolution: Get sharper color resolution that brightens your virtual world exponentially.|Slim Design: The ultra slim and lightweight design of the watch is ideal to keep you surfing your wave all day!|Sports Modes: Track your daily activity: calories burnt & steps taken. Choose from multiple sports modes which include Walking, Running, Cycling, Climbing, Yoga, Basketball, Football & many more|Google Fit & Apple Health: The watch supports Google and Apple Fit to seamlessly monitor your health.|IP Rating: Sweat freely while you work out with IP68 dust, sweat and splash resistance.|Watch Faces- Customize your style with 140+ based watch faces.",https://m.media-amazon.com/images/I/41Bj3iYflTL._SX300_SY300_QL70_ML2_.jpg
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers,Cables,1.676,"Fast Charging Cable - The cable can support upto a charging speed of 3A making it the optimal cable for Quick Charge / Rapid Charge and Turbo Charge devices.|Reversible Connector â€“ It has reversible type c connector that can be plugged in any direction, upside or downside.|Durable Cable- Using only premium quality materials and a tough, durable PVC Coating, the Ambrane USB cable is built for connecting and disconnecting over and over again without signal loss.|High Speed Data Transfer- 480 Mbps data transfer speed allows you to sync the data to the computer or other USB devices within few seconds.|Genuine USB Connectors- We use only certified and high-quality connectors ensuring not only the safety of the connected device but also reliable charging and high-speed data transmission.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l-eZHBfKL._SX300_SY300_QL70_FMwebp_.jpg
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),Electronics,Televisions,297.78,"Resolution : Crystal 4K Ultra HD (3840 x 2160) | Refresh Rate : 50 Hertz|Connectivity: 3 HDMI ports to connect set top box, Blu-ray speakers or a gaming console | 1 USB ports to connect hard drives or other USB devices|Display: Ultra HD (4k) LED Panel | One Billion Colors | New Bezel-less Design | Supports HDR 10+ | PurColor | Mega Contarst | UHD Dimming | Auto Game Mode|Sound: 20 Watts Output | Powerful Speakers with Dolby Digital Plus | Q Symphony|Smart TV Features : Prime Video, Hotstar, Netflix, Zee5 and more | Voice Assistant - Bixby & Alexa | Tap View | PC Mode | Universal Guide | Web Browser | Screen Mirroring|Warranty Information: 1 year comprehensive warranty plus additional 1 years on panel by brand from date of invoice|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Samsung support on (Visit Brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice|Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41IAkUhz1NL._SY300_SX300_QL70_FMwebp_.jpg
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",Computers,NetworkAdapters,2.096,"ã€Powerful compatibilityã€‘ Compatible with TV box, Windows XP / Vista / 7 / 8 / 10, Mac OS and Linux. The ultra-fast speed of the wireless adapter with the latest 802.11ac WiFi technology ensures a non-general web experience.|The device will not work with the systems that have no option to install device driver , so would not be compatible with DVR's . NVR's , Set top box , Music players , Car audio systems or any other device on which you can't install drivers|ã€Ultra High Speedã€‘The USB WiFi adapter is equipped with 802.11n WiFi technology for faster speed and dual band, reducing interference and avoiding unexpected connection breaks or signal loss. Maximum speed up to 600 Mbpsat 2.4GHz, ideal for movies, HD video streaming, online gaming and video chatting.|ã€Support any WiFi router and AP modeã€‘ with the USB Wi-Fi adapter, you can upgrade your TV box, PC, laptop or Mac and work with the latest AC Wi-Fi router for faster speed and longer range. In Soft AP mode, a wired internet connection can be converted into a Wi-Fi hotspot that provides Wi-Fi signal to your mobile devices. Besides, the built-in antenna design makes the Wi-Fi signal more stable and much stronger.|ã€Mini WiFi Dongle Designã€‘Super mini size, compact USB WiFi adapter for easy carrying. You can leave it in your TV box, laptop or PC and don't need to remove it.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31HMoFzGZjL._SY300_SX300_QL70_FMwebp_.jpg
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home,WaterHeaters,4.284,"PACKAGE CONTENTS: 1 unit of Crompton Immersion Water Heater, Instructions Manual and Warranty Card",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31pzC6I+bEL._SY300_SX300_.jpg
B0BQRJ3C47,"REDTECH USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8, Supports Power Delivery - White",Computers,Cables,4.196,"ðŸ’Ž[The Fastest Charge] - This iPhone USB C cable supports PD 3.0 fast charging, up to 20W with USB-C Power Delivery adapters such as 18W, 20W, 29W, 30W, 61W, or 87W. Charge your iPhone from 0% to 50% in just 25 mins, and data transfer speeds up to 480Mbps (1200 songs synced per minute)|ðŸ’Ž[Amazing Durability] - With top-rated material and coated with premium TPE, Syncwire Apple USB C cable has exceptional durability to be bent at 90 degrees for 15000+ times and the connector is capable of holding up to 20kg of weight without falling off.|ðŸ’Ž[Perfect Compatibility] - Syncwire Type C to lightning cable supports PD Fast Charge 3A (max) for iPhone 14, iPhone 14 Pro, iPhone 14 Pro Max, iPhone 13 mini, iPhone 13 pro max, iPhone 13, iPhone 12 Pro, iPhone 12 Pro max, iPhone 11, iPhone 11 Pro, iPhone 11 Pro Max, iPhone 8, iPhone 8 Plus, iPhone X, iPhone XS, iPhone XR, iPhone XS Max, iPad 8, iPad Pro (10.5-inch), iPad Pro (12.9-inch) 1st generation, iPad Pro (12.9-inch) 2nd generation.|Apple MFi Certified - Lightning cable ensure 100% compatibility with iPhone 14, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Mini, 12 Pro, 12 Pro Max, SE 2020, iPhone 11, 11 Pro, 11 Pro Max, XR , Xs , Xs Max, X, 8, 8 plus, and iPad|20W Fast Charging Cable: USB C to lightning cable supports safe high-speed charging and fast data transfer,working better and quick charge your devices.(Note:You need to use 20W or above USB-C power adapter to achieve power delivery fast charge.)",https://m.media-amazon.com/images/I/31-q0xhaTAL._SY445_SX342_QL70_FMwebp_.jpg
